,date,jalore,churu,barmer,jaisalmer,ajmer,ganganagar,sikar,bikaner
8601,1924-07-20,0.0,0.0,0.0,0.0,0.0,0.1095,0.0,0.0
8602,1924-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8603,1924-07-22,0.0,0.0,0.0,0.1419,47.0576,38.3378,14.9998,0.8957
8604,1924-07-23,9.4819,0.314,0.0,1.2699,29.0614,0.0,8.5163,0.165
8605,1924-07-24,22.5742,2.7788,1.8806,0.0,1.9084,0.0,1.9297,4.5498
8606,1924-07-25,14.1548,0.0,18.0118,0.79,0.6563,0.0,0.0,12.674
8607,1924-07-26,37.7222,0.0,8.0475,2.3458,0.2001,0.1597,6.4275,3.6594
8608,1924-07-27,3.5928,4.9835,39.8295,2.7994,7.4244,1.5435,0.1227,0.4479
8609,1924-07-28,16.0405,12.8331,0.0,0.0,32.7929,36.3188,15.6012,1.2228
8610,1924-07-29,29.9604,0.0,8.1354,63.1492,30.2468,0.497,0.0,0.3029
8611,1924-07-30,4.0639,0.0,2.7011,17.3134,26.8853,0.2523,1.5454,4.854
8612,1924-07-31,13.6784,6.6884,1.6285,5.4184,1.3223,0.0,0.0,4.7909
8613,1924-08-01,1.4567,0.9904,0.0,0.0,1.267,2.5884,24.7267,0.8925
8614,1924-08-02,1.1397,1.8771,0.0,0.0,0.7602,5.0455,6.4257,0.0
8615,1924-08-03,0.0,0.4112,0.0,0.0,0.0,0.0,0.1619,0.0
8616,1924-08-04,0.0,0.0,0.0,0.0,2.9801,0.0,0.0,0.0
8617,1924-08-05,0.0,9.9671,0.0,0.0,0.0,0.0,0.0,0.0
8618,1924-08-06,0.0,0.6764,0.0,0.0,0.0,0.0,0.2355,0.0
8619,1924-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3898
8620,1924-08-08,0.0,12.7231,0.0,0.0,0.0,0.0,7.6723,0.0
8621,1924-08-09,0.0,3.6517,0.0,0.0,0.0,0.1261,5.5273,0.0
8622,1924-08-10,0.0,42.6215,0.0,0.0,3.8433,1.2209,7.1593,0.0
8623,1924-08-11,1.8582,6.2597,0.0,4.487,44.2825,0.0,35.4703,5.367
8624,1924-08-12,0.5116,3.261,0.3363,1.3018,61.0737,0.0,59.5564,41.255
8625,1924-08-13,0.0,4.6137,0.0,0.0,24.833,0.0,53.8437,0.0
8626,1924-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8627,1924-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8628,1924-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8629,1924-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8630,1924-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8631,1924-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8632,1924-08-20,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8633,1924-08-21,3.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8634,1924-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8635,1924-08-23,1.4128,0.0,0.8662,0.0,0.0,0.0,3.4115,0.0
8636,1924-08-24,2.1011,0.1532,0.9631,0.4893,0.0,0.0,0.2503,0.1196
8637,1924-08-25,0.3663,0.0,0.0,0.0,0.0,0.0,5.1149,0.0
8638,1924-08-26,0.9381,2.633,0.0,0.0,28.4358,0.0,28.223,0.0
8639,1924-08-27,0.9091,0.0,0.2813,0.0,3.7742,0.2124,5.103,0.3005
8640,1924-08-28,18.0476,1.0992,4.5166,0.1165,1.267,3.9748,14.9356,0.0
8641,1924-08-29,7.1445,7.5009,1.3451,0.1275,0.0,0.0,14.6625,0.6129
8642,1924-08-30,25.5228,0.0,2.1228,0.0,5.4271,4.9491,2.8419,4.3129
8643,1924-08-31,25.0563,0.0,37.007,1.8331,25.2646,0.0,7.9377,0.0
8644,1924-09-01,3.5491,0.0,32.657,13.9688,5.0523,5.9016,0.631,0.0
8645,1924-09-02,0.5397,0.0,1.416,0.2541,0.5259,0.1693,3.8715,0.0
8646,1924-09-03,0.5828,0.3182,0.0,0.0,0.0,1.4029,0.0,0.0
8647,1924-09-04,0.0,0.3185,0.0,0.0,0.0,2.8085,0.0,0.0
8648,1924-09-05,0.0,0.0,0.0,0.0,0.0,9.2154,0.0,0.0
8649,1924-09-06,1.9129,0.4831,0.0,0.9366,0.9203,0.0,1.387,0.0
8650,1924-09-07,8.9101,0.0,15.7221,0.1372,10.6317,0.0,0.1227,2.2313
8651,1924-09-08,14.4533,1.7409,4.8927,20.827,20.1073,0.0,9.3713,0.6718
8652,1924-09-09,0.2428,18.4722,0.0,0.0,34.3871,0.0,11.7508,3.3559
8653,1924-09-10,3.4167,22.4285,0.0,0.0,73.3247,13.7396,32.5922,56.2559
8654,1924-09-11,0.4282,1.2802,0.6291,0.0,86.5912,0.0,103.7972,1.8257
8655,1924-09-12,14.6838,0.3623,7.2435,0.0,8.7958,0.0,0.7538,6.337
8656,1924-09-13,11.821,0.0,52.0133,6.9937,11.6181,0.0,0.4523,0.0
8657,1924-09-14,0.3853,0.0,7.7977,0.0,0.0,0.0,0.0,0.0
8658,1924-09-15,0.0,0.0,0.0,0.0,5.971,0.0,0.0,0.0
8659,1924-09-16,0.0,0.1008,0.0,0.0,0.0,7.8227,0.0,0.0
8660,1924-09-17,0.0,15.9646,0.0,0.0,0.0,0.0,3.1464,0.188
8661,1924-09-18,0.0,8.3278,0.0,0.0,0.0,0.0,0.0,1.6066
8662,1924-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1843
8663,1924-09-20,0.4533,0.0,0.0,0.0,0.0,0.0,0.0,11.3352
8664,1924-09-21,15.9493,3.3442,1.1254,0.0,3.6697,0.0,0.0,0.0
8665,1924-09-22,3.7431,1.0563,0.5627,0.0,12.0015,0.0,2.593,0.0
8666,1924-09-23,6.7259,0.0,0.0,4.9103,3.254,0.0,0.0,0.714
8667,1924-09-24,4.1019,0.4831,6.4717,0.0,3.6322,0.0,8.6524,0.0
8668,1924-09-25,2.3475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8669,1924-09-26,4.1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8670,1924-09-27,0.0,0.0,0.0,0.4233,0.0,0.0,0.0,0.0
8671,1924-09-28,0.0,4.3926,0.0,0.0,2.6329,0.0,10.9985,0.0
8672,1924-09-29,0.0,1.973,0.0,0.0,8.3329,0.0,29.6736,0.0
8673,1924-09-30,0.0,6.5022,0.0,0.0,0.2112,0.0,55.8129,0.0
8674,1924-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8675,1924-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,1924-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8677,1924-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8678,1924-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8679,1924-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8680,1924-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8681,1924-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8682,1924-10-09,0.0,0.0,0.0,0.0,10.8394,0.0,0.0,0.0
8683,1924-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8684,1924-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8685,1924-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8686,1924-10-13,0.0,0.0,0.0,0.0,8.1694,0.0,6.4867,0.0
8687,1924-10-14,0.0,1.5943,0.0,0.0,43.2158,0.0,9.2817,0.0
8688,1924-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689,1924-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8690,1924-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8691,1924-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8692,1924-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8693,1924-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8694,1924-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8695,1924-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8696,1924-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8697,1924-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,1924-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8699,1924-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,1924-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8701,1924-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8702,1924-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8703,1924-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8704,1924-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8705,1924-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8706,1924-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8707,1924-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8708,1924-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8709,1924-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8710,1924-11-06,0.0,0.0,0.0,0.0,2.6413,0.0,6.6747,0.0
8711,1924-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8712,1924-11-08,0.0,0.0,0.0,0.0,3.7105,0.0,0.0,0.0
8713,1924-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8714,1924-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8715,1924-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8716,1924-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8717,1924-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8718,1924-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8719,1924-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8720,1924-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8721,1924-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8722,1924-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8723,1924-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8724,1924-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8725,1924-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8726,1924-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8727,1924-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8728,1924-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8729,1924-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8730,1924-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8731,1924-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8732,1924-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8733,1924-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8734,1924-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8735,1924-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8736,1924-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8737,1924-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8738,1924-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8739,1924-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8740,1924-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8741,1924-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8742,1924-12-08,0.0,3.5902,0.0,0.0,8.9568,0.0,1.0695,1.8356
8743,1924-12-09,0.0,47.6085,10.3205,7.5362,18.4126,0.1154,22.5862,14.3029
8744,1924-12-10,0.3348,5.5316,0.0,0.0,3.2454,11.7207,5.0878,14.7268
8745,1924-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8746,1924-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8747,1924-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8748,1924-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8749,1924-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8750,1924-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8751,1924-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8752,1924-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8753,1924-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8754,1924-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8755,1924-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8756,1924-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8757,1924-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8758,1924-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8759,1924-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8760,1924-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8761,1924-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8762,1924-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8763,1924-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8764,1924-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8765,1924-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8766,1925-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8767,1925-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8768,1925-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8769,1925-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8770,1925-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8771,1925-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8772,1925-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8773,1925-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8774,1925-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8775,1925-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8776,1925-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8777,1925-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8778,1925-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8779,1925-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8780,1925-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8781,1925-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8782,1925-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8783,1925-01-18,0.0,0.2558,0.0,0.0,0.0,8.1493,0.995,0.0
8784,1925-01-19,0.0,0.0,0.0,0.0,0.0,0.402,0.0,0.0
8785,1925-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8786,1925-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8787,1925-01-22,0.0,0.0,0.0,0.0,0.0,0.5679,0.0,0.0
8788,1925-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8789,1925-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8790,1925-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8791,1925-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8792,1925-01-27,0.0,0.0,0.0,0.0,0.0,0.2191,0.0,0.0
8793,1925-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8794,1925-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8795,1925-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8796,1925-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8797,1925-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8798,1925-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8799,1925-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8800,1925-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8801,1925-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8802,1925-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8803,1925-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8804,1925-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8805,1925-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8806,1925-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8807,1925-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8808,1925-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8809,1925-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8810,1925-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811,1925-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8812,1925-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8813,1925-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8814,1925-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8815,1925-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8816,1925-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8817,1925-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8818,1925-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8819,1925-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8820,1925-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8821,1925-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8822,1925-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8823,1925-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8824,1925-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8825,1925-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8826,1925-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8827,1925-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8828,1925-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8829,1925-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8830,1925-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8831,1925-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8832,1925-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8833,1925-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8834,1925-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8835,1925-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8836,1925-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8837,1925-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8838,1925-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8839,1925-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8840,1925-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8841,1925-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8842,1925-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8843,1925-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8844,1925-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8845,1925-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8846,1925-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8847,1925-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8848,1925-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849,1925-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8850,1925-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8851,1925-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8852,1925-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8853,1925-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8854,1925-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8855,1925-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8856,1925-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8857,1925-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8858,1925-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,1925-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8860,1925-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8861,1925-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8862,1925-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8863,1925-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8864,1925-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8865,1925-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8866,1925-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8867,1925-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8868,1925-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8869,1925-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,1925-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8871,1925-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8872,1925-04-17,0.0,0.0,0.0,0.0,0.1267,0.0,0.0,0.0
8873,1925-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8874,1925-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8875,1925-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8876,1925-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8877,1925-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8878,1925-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8879,1925-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8880,1925-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8881,1925-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8882,1925-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8883,1925-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8884,1925-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8885,1925-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,1925-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8887,1925-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8888,1925-05-03,0.0,0.1532,0.0,0.0,0.0,0.0,0.0,0.0
8889,1925-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.8442,0.0
8890,1925-05-05,0.5038,0.0,0.7686,0.0,0.0,0.0,0.0,0.0
8891,1925-05-06,0.0,0.7247,0.0,2.2256,1.0915,0.0,0.0,0.0
8892,1925-05-07,0.0,0.0,0.0,8.5369,1.1826,0.0,0.0,0.0
8893,1925-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879
8894,1925-05-09,0.0,0.314,0.0,0.0,0.1267,0.0,0.0,5.7122
8895,1925-05-10,0.0,4.6557,0.0,0.0,0.0,0.0,0.0,0.0
8896,1925-05-11,0.0,3.9999,0.0,0.0,0.0,0.0,0.0,0.0
8897,1925-05-12,0.0,0.7247,0.0,0.0,0.0,5.777,0.0,0.0
8898,1925-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.7538,0.0
8899,1925-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151
8900,1925-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8901,1925-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8902,1925-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8903,1925-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8904,1925-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8905,1925-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8906,1925-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8907,1925-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8908,1925-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8909,1925-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8910,1925-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8911,1925-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8912,1925-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8913,1925-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8914,1925-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8915,1925-05-30,7.0565,0.8696,0.0,0.0,0.0,0.0,0.0,0.0
8916,1925-05-31,6.3686,0.0,0.0,0.0,21.336,0.0,0.0,0.0
8917,1925-06-01,1.285,0.0,2.4244,1.2702,0.0,0.0,13.7944,37.3972
8918,1925-06-02,0.4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8919,1925-06-03,0.2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8920,1925-06-04,2.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8921,1925-06-05,13.4197,0.0,0.0,0.0,2.0273,0.0,0.0,0.0
8922,1925-06-06,0.0,1.6667,0.0,0.0,2.154,2.2614,0.1767,0.0
8923,1925-06-07,1.8444,2.633,0.0,0.0,1.4964,0.0,14.2948,0.0
8924,1925-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,1925-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
